178.230667,36.986378
178.30719,60.67556
179.484039,55.453564
179.85495,50.961689
180.362045,61.895699
181.198456,10.595537
181.763031,43.065392
182.040176,10.37872
182.40036,42.534218
182.640228,30.401487
183.071808,13.205354
183.217087,1.299673
183.459915,7.200842
183.770935,33.197243
183.977142,6.401132
184.282043,7.624434
184.49765,5.59872
184.534607,28.175299
184.7341,4.785923
184.842468,5.376242
184.846924,5.82471
184.877426,14.877717
184.899078,5.846804
184.938675,12.798356
184.946762,5.28365
184.955978,5.463371
185.02832,29.280619
185.089691,5.38643
185.086609,29.310898
185.775726,5.250488
185.895599,6.081713
185.897141,16.722195
185.912598,7.053936
185.866425,46.993881
185.990891,16.693356
186.117615,7.31752
186.230957,11.704288
186.265747,12.88696
186.301285,14.762218
186.311386,15.607498
186.35022,18.19108
186.423813,12.810359
186.549225,12.94597
186.710938,9.584117
186.805664,12.734803
186.860657,11.10754
186.902832,8.154311
186.918762,13.079021
187.01622,9.80362
187.18042,11.755
187.239716,13.241916
187.250107,13.97858
187.262543,13.183857
187.444992,8.00041
187.453659,13.42932
187.473099,14.068673
187.49617,12.348669
187.509048,13.636443
187.572662,12.328578
187.66925,9.015665
187.705933,12.3911
187.74054,12.270361
187.717667,16.758696
187.850143,25.774981
188.025803,11.176434
188.198853,63.939293
188.512619,7.69914
188.525269,11.321266
188.87294,-3.793227
188.877548,12.220955
188.908249,12.26401
188.916183,12.55604
189.112473,11.43932
189.222504,7.246663
189.377274,9.555121
189.983063,10.176031
190.305374,10.155793
190.38649,7.314782
190.509674,11.64693
190.544601,7.676934
191.274826,3.055684
190.707779,2.68778
190.697632,11.442459
190.833893,1.978399
190.916702,11.55261
191.133209,11.190533
191.822861,-2.727538
191.981323,-1.655975
192.062881,10.983624
192.149612,-5.80085
192.412323,15.16549
192.778259,10.912103
193.092133,-1.19969
193.073181,11.31366
193.233536,11.2308
202.105301,46.591572
202.547546,46.67083
205.534943,35.65424
206.751633,60.973038
207.313339,60.190411
207.85791,59.863014
208.36142,40.283123
208.43985,40.338795
208.501801,40.27742
208.893112,59.742825
210.175262,55.164478
211.180176,54.89262
211.671722,50.72332
211.797134,55.001518
212.872421,-5.043663
212.563522,48.546066
213.332825,-3.14886
214.607117,36.49369
215.233109,3.237995
215.265381,3.271049
215.179703,39.693584
216.019897,33.047501
216.638687,56.582664
217.418289,3.233443
218.718201,54.475685
223.312653,3.959721
225.296936,1.70197
226.029266,1.219917
226.359467,2.099356
226.364471,1.634633
226.503281,1.633824
226.621887,1.605637
226.948853,2.56856
227.389786,3.052741
226.623169,55.763309
227.456055,0.469967
238.989105,5.931838
239.314529,5.998364
246.851151,19.59729
255.209763,23.010956
271.291748,25.232645
271.496826,18.587217
281.828522,45.550648
291.013306,53.624752
336.614899,16.148266
339.352173,23.798351
345.27713,16.388371
345.249725,30.144892
345.503967,15.964876
353.293671,-1.29201
353.942261,-2.880941
72.143387,-3.867104
173.614716,33.178913
190.316513,-5.009177
228.89418,2.248187
240.54834,7.085953
176.73172,-5.187745
115.094856,23.275089
131.024582,49.793968
150.966095,59.436138
164.656662,9.050468
166.852753,21.657185
209.241943,45.973179
221.588028,34.370651
,
55.18,-18.645278
162.22375,14.124444
182.596208,10.188544
184.03775,12.6913
184.712042,7.861889
185.013708,14.961522
185.203417,17.487064
185.269583,11.755
185.411625,15.745125
185.517125,12.787483
185.581375,14.760781
185.581708,15.733578
185.833458,15.820378
186.195833,7.352778
186.460417,13.197778
186.491375,10.053767
186.635,13.578611
186.69625,12.454167
186.762792,12.560817
186.820583,16.024467
186.864083,12.290286
186.921833,12.3159
187.035833,12.093333
187.051333,10.297658
187.062,11.789828
187.062917,11.789722
187.173792,12.915917
187.343792,11.433886
187.496167,12.348656
187.522083,8.074722
187.543333,10.779444
187.690833,11.342778
188.01125,11.89
188.059208,10.251461
188.097458,11.262969
188.308375,12.857822
188.548083,12.048964
188.561708,11.071525
188.66,15.602778
189.228542,12.520075
189.528292,10.082356
190.046667,9.896111
190.221333,10.475364
190.244,11.184486
190.315542,11.387244
190.335,14.700556
190.536083,11.754286
191.335083,13.692661
191.81375,10.203583
191.836,12.166428
,
108.145833,-27.666667
283.83125,-30.545278
151.766667,16.081944
132.875,63.13
209.5,12.85
34.816667,20.175278
162.3375,51.05
186.745833,23.904167
209.3,26.8
210.025,14.5
260.051667,57.915278
227.285417,67.2225
15.039167,-33.709167
153.2625,-1.614722
158.72,51.92
100.402917,-50.966111
247.758333,12.791667
39.997083,-34.449167
173.2375,0.533333
194.291667,34.320833
172.79,2.22
344.629167,5.9525
202.014583,33.555833
168.37,22.151667
152.117083,12.306389
13.220833,43.195833
11.415833,38.041111
9.279167,44.322222
9.362917,45.386944
8.890833,36.497778
7.537083,46.851944
5.94,47.916111
17.57125,47.628056
11.583333,33.801389
4.88375,35.043611
22.340833,38.718889
1.877917,35.132222
12.9625,33.004444
16.640417,44.804444
358.69875,42.470833
12.895833,29.696944
11.8625,34.374722
18.577917,38.1175
19.124167,33.419167
359.731667,30.755556
19.625,46.366111
351.632083,50.675833
357.942917,24.5825
21.916667,28.090278
14.874167,32.376667
338.171667,31.216111
6.545833,-11.044444
352.15125,14.743056
143.7225,17.051389
0.560417,45.088889
311.715833,-12.848056
340.456667,-64.419444
139.009167,52.84
3.881667,-32.18
243.45,54.371111
6.639167,-41.855278
,
187.444992,8.000411
188.87755,12.220956
187.4731,14.068672
186.311387,15.607497
186.423812,12.810358
187.496171,12.348669
188.90825,12.264011
187.239717,13.241917
190.5446,7.676933
187.180454,11.755033
187.576429,13.577467
187.543075,10.779478
186.020921,11.218025
188.059204,10.251542
191.8136,10.203444
190.315504,11.387181
190.536088,11.754433
186.491517,10.053714
183.802263,14.43285
187.834129,14.115186
187.061892,11.789914
190.244108,11.184408
185.581375,14.760586
188.097304,11.263211
185.203154,17.487261
191.3349,13.692706
182.78235,14.275047
184.140379,13.031244
188.548188,12.048858
187.376113,7.99295
187.051546,10.297692
188.905137,12.382067
188.139158,15.415494
184.368552,9.360451
191.834504,12.16655
186.201538,18.195078
190.055558,12.874994
185.56125,7.167167
188.011446,11.889767
190.414217,12.247397
187.395767,8.057947
188.528079,12.741597
187.348067,12.450561
188.307925,10.928536
189.103254,10.384653
179.786392,52.707786
51.819208,-33.486111
13.722829,-37.684381
18.232121,0.981581
18.876958,-0.860828
59.364092,-46.210739
124.831583,50.005778
140.085021,64.102767
160.912033,14.871983
162.809754,5.8401
163.647779,56.990686
186.696733,8.884567
190.469587,41.273719
192.298171,3.388728
193.440446,-6.622147
199.728363,-21.0391
214.95085,56.72905
218.351379,4.450486
234.401583,5.973583
269.855287,6.287067
103.293571,57.177761
355.1665,26.236056
,
6.022329,-72.081444
13.1885,-26.582611
15.809417,-70.848778
48.067542,-55.216222
53.3335,79.581056
58.76125,-49.614444
71.524625,31.3815
78.528167,-40.046556
81.044125,-24.52425
102.247542,-36.005306
114.535458,38.881917
138.012917,-64.8635
151.379,0.070944
154.403417,-46.412472
172.32,28.973611
182.525621,18.542161
189.866583,-26.744056
198.230208,18.168167
199.112875,17.70025
201.697,-47.479472
205.548417,28.377278
206.611708,-51.37425
211.363708,28.534444
217.405333,-5.976417
219.902167,-26.538333
225.077375,-82.213778
225.994217,-33.068528
229.022083,-0.111389
229.351667,-21.010111
229.638417,2.081028
236.5125,-37.786417
242.745833,14.961667
244.260042,-22.976083
245.89675,-26.52575
246.4505,-72.202194
246.916613,-38.849175
248.13275,-13.053778
250.423475,36.461319
251.744338,47.526772
251.809083,-1.948528
253.355667,-22.177444
254.287708,-4.100306
255.3025,-30.112361
255.657042,-26.267944
256.289458,-22.707889
259.155917,-28.14
259.280792,43.135944
259.799083,-18.51625
260.895792,-17.813028
261.934333,-5.079861
262.979125,-67.048333
264.072754,-44.73565
264.400625,-3.245917
267.219458,-20.359583
267.554417,-37.051444
269.765333,-44.265944
270.960458,-0.297639
271.206708,-30.055778
271.20725,-7.585861
272.009833,-43.714889
272.315333,-25.90775
272.684417,-7.207583
273.412,-31.826444
274.656667,-52.215778
277.734375,-25.496417
277.84625,-32.348083
278.940125,-32.990722
279.09975,-23.90475
283.268,-8.705972
283.763875,-30.479861
284.888125,-36.63225
287.80025,1.030472
289.148208,30.183472
289.433,-34.657722
289.50875,18.571667
294.998792,-30.96475
296.31,-8.007222
301.520171,-21.922261
308.547375,7.404472
313.365417,-12.537306
315.372771,16.187914
323.362583,-0.82325
326.661833,-21.252611
347.111167,-15.611472
,
10.742179,41.281242
10.084663,40.732864
10.110367,41.457419
10.126204,41.269092
10.131525,41.239594
10.135275,41.362286
10.16015,41.423256
10.202983,41.202003
10.218871,41.314836
10.230254,41.69035
10.321825,41.135886
10.245837,41.094189
10.254946,41.229386
10.302337,41.007828
10.310646,41.411164
10.310525,40.930814
10.318679,40.98425
10.324342,41.006344
10.328025,40.954342
10.337167,40.984508
10.367138,40.897117
10.385775,41.642417
10.3868,41.434775
10.395821,41.248661
10.399821,41.320808
10.407838,41.347261
10.423625,41.123969
10.429617,41.572219
10.541158,41.354033
10.442779,41.538467
10.46315,40.961128
10.470138,40.867981
10.470867,40.786014
10.487525,41.087333
10.503633,41.485981
10.508062,40.670278
10.513204,41.073228
10.513363,40.980592
10.528721,41.132336
10.530487,40.989211
10.533504,41.722672
10.542704,41.089458
10.551538,41.316914
10.565983,41.020633
10.5685,41.755767
10.576008,40.665872
10.577721,41.233925
10.745538,41.152453
10.587762,41.537278
10.587983,41.04935
10.756025,41.504764
10.596392,41.362103
10.604346,40.954892
10.60775,41.093408
10.608667,41.320775
10.614396,41.425606
10.614146,40.993294
10.623879,41.299339
10.624883,41.290433
10.630229,41.327464
10.634029,41.174408
10.637937,41.057878
10.638213,41.007317
10.638513,41.295106
10.642929,41.212514
10.64335,41.233853
10.643933,41.547547
10.6433,40.952514
10.650338,41.293164
10.669446,41.175919
10.672667,41.256572
10.676083,41.091931
10.682004,41.211861
10.685408,41.244836
10.69915,41.187153
10.703596,41.497903
10.711671,41.285422
10.715325,41.234283
10.716596,41.518878
10.731729,41.309678
10.744796,41.147975
10.747013,41.546494
10.748546,41.322025
10.749429,41.268208
10.762171,41.256253
10.763779,41.355981
10.7661,41.301311
10.772792,41.574197
10.781317,41.33875
10.789821,41.358886
10.791733,41.304386
10.794254,41.247586
10.801896,41.268022
10.805842,41.057839
10.810025,41.122578
10.814233,41.190319
10.818375,41.401236
10.8235,41.462475
10.825683,41.208153
10.8259,41.181878
10.838017,41.235592
10.843858,41.734878
10.845837,41.257042
10.847867,40.844875
10.856687,41.260314
10.876262,41.648931
10.876992,40.819694
10.877129,41.095092
10.879629,41.304067
10.882221,41.129542
10.885233,41.485314
10.9028,41.136711
10.903908,41.033981
10.905358,41.245433
10.910938,41.496347
10.930779,41.568267
10.939596,41.615967
10.938304,41.102425
10.952388,40.710239
10.957604,40.970806
10.970179,41.166078
10.977767,41.008992
10.982646,41.543114
10.994242,41.504992
11.000279,41.386567
11.010958,41.424047
11.012187,41.334611
11.012829,41.082297
11.014633,41.510736
11.026667,41.528775
11.044162,41.397511
11.059696,41.322033
11.062688,40.946492
11.081125,41.509625
11.096096,41.551761
11.112792,41.480475
11.123167,41.359797
11.1466,40.953408
11.160617,41.463089
11.167625,41.250117
11.193229,41.488269
11.241321,41.489922
11.2871,40.841306
11.288479,41.37625
11.311146,41.326917
11.354333,41.106158
10.513683,40.970536
10.764696,41.675339
10.779967,41.196614
11.23085,41.283439
8.587008,41.797539
9.890521,40.520744
10.173721,40.641156
10.245292,40.596608
10.28815,40.598025
10.429592,40.20625
10.618508,40.4142
10.824421,39.820328
11.424383,41.759311
11.495158,40.708714
11.5914,40.283222
11.612567,42.031319
12.415842,41.591583
12.541483,41.683594
10.951758,41.44805
8.1939,39.577964
8.390742,39.521922
,
54.198708,-35.809444
54.215417,-35.510806
54.263458,-35.634639
54.409542,-35.339056
54.521167,-35.402667
54.526375,-35.483
54.527,-35.384389
54.545,-35.4295
54.552917,-35.4825
54.568792,-35.438694
54.571208,-35.441889
54.573375,-35.550778
54.596792,-35.3335
54.606417,-35.6285
54.618083,-35.427306
54.621,-35.382361
54.640917,-35.4325
54.663917,-35.451611
54.669,-35.486111
54.703583,-35.462194
54.725208,-35.559333
54.823625,-35.425056
54.894917,-35.895611
54.899583,-35.4735
54.968917,-35.073389
55.082875,-35.258333
55.154625,-34.977778
55.3995,-35.916056
187.485833,12.325389
187.531708,12.608639
187.610833,12.345722
187.630833,12.423556
187.639167,12.498444
187.674167,12.394778
187.691292,12.417167
187.692542,12.406472
187.694167,12.406167
187.69875,12.408556
187.701,12.586417
187.70375,12.365444
187.708333,12.402472
187.7125,12.355417
187.715,12.236111
187.715833,12.348139
187.724167,12.339389
187.724167,12.471861
187.724583,12.286833
187.727917,12.339611
187.727917,12.360639
187.737917,12.394389
187.739167,12.429111
187.742083,12.267278
187.747083,12.356389
187.749583,12.300306
187.75625,12.323611
187.764167,12.385
187.768792,11.943556
187.77125,12.334444
187.7925,12.266972
187.799583,12.683667
187.827917,12.262472
187.868375,12.417583
187.970542,12.266528
188.018167,12.341861
188.152083,12.349194
190.480542,11.667694
194.886458,27.975344
194.900792,28.020083
194.913167,28.019786
194.918292,27.958583
194.9245,27.980175
194.937125,27.981703
194.972792,27.982067
195.048375,27.922997
195.069083,27.974144
195.084167,27.967231
195.1225,27.955506
195.128792,27.974436
195.134375,28.003525
195.135875,27.9863
195.151667,27.973408
195.157625,27.977944
195.1665,27.996722
195.186125,28.029058
194.914167,27.977792
194.921667,27.953031
194.929375,27.979356
195.0075,27.994811
195.20325,28.019781
195.209542,28.010417
201.168333,-43.301083
201.2275,-43.023
201.242542,-42.936111
201.304167,-43.133306
201.317167,-42.882833
201.318333,-43.035194
201.342458,-43.046
201.374583,-43.001083
201.381667,-43.0005
201.415,-42.932833
201.469583,-43.096278
201.472083,-42.985444
201.47625,-42.990389
201.521667,-42.942472
190.013042,-11.667861
190.910417,11.507639
190.93542,11.563333
190.938333,11.555111
190.88542,11.563361
190.925,11.58225
190.89167,11.6005
190.94833,11.551111
190.95417,11.578556
190.93375,11.588917
190.95333,11.527583
190.910417,11.55075
190.89292,11.562694
190.950833,11.534806
190.9125,11.558306
190.98042,11.556333
,
10.674167,40.865278
18.240083,15.472528
18.245208,15.482028
18.251,15.489306
20.858167,1.710056
20.86075,1.708417
44.435417,6.033944
68.405625,-13.255611
139.949458,33.768
146.871792,14.212583
166.018333,45.271917
167.448333,21.780167
187.375833,7.992778
187.395833,8.058056
187.633208,12.490167
188.3325,12.853333
188.905,12.381944
192.224625,-41.318278
194.847542,27.919556
194.904917,27.972167
194.913333,27.998444
194.92625,27.924722
194.926208,28.015306
194.9995,27.989333
195.198625,28.09275
195.078542,28.009278
195.113792,28.00925
226.621667,1.595
226.642792,1.558778
228.209417,7.439417
229.172,7.001694
348.802583,-1.249528
354.606167,27.030583
,
21.19,9.55725
28.17125,36.170667
29.08875,5.629667
32.08625,10.990722
32.08625,10.982083
32.419167,-10.185306
44.42375,6.038639
44.435417,6.033944
43.213333,-1.271889
45.401667,-14.847667
45.393333,-14.83075
49.937917,41.535
50.652083,-37.182194
50.63875,-37.186972
137.903333,60.071139
139.942917,33.762917
139.94958,33.768028
143.22458,67.615139
151.315833,-7.714333
157.500417,-35.338722
157.52125,-35.342222
177.767083,-28.8055
177.732917,-28.805111
177.771667,-28.816361
185.99625,16.685528
188.869583,-3.789194
189.155,25.962306
190.470417,11.629972
190.9,11.534611
206.855833,-32.882306
206.85542,-32.886083
316.964583,-47.190444
,
2.779167,-12.106056
2.77875,-12.108778
50.676667,-37.211528
335.182083,-24.677222
335.183333,-24.674361
335.188333,-24.6765
335.189167,-24.68125
