objid,ra,dec,devrad_r,fracdev_r,exprad_r,redshift,modelmag_u,modelmag_g,modelmag_r,modelmag_i,modelmag_z,petrorad_r,petroR50_r,clean
587738197198045350,148.33404082,69.65455075,0.417378,1,0.435424,5.5494E-4,19.664051,18.25198,17.590912,17.269588,17.10112,1.911741,0.892705,0
588017566027939963,187.97040785,12.26640682,1.671893,1,1.237963,3.23329E-3,19.430973,17.81592,17.156822,16.829422,16.623878,4.592157,1.999568,0
