type,Mstar,hard_hm_lolim,var_intra_index_w,hard_ms_lolim,hard_hm,var_intra_index_b,extent_flag,flux_aper_hilim_b,flux_aper_lolim_w,flux_aper_hilim_w,flux_aper_lolim_b,sat_src_flag,conf_flag,significance,hard_hm_hilim,ra,hard_ms,err_ellipse_r0,dec,name,var_inter_index_b,hard_ms_hilim,flux_aper_b,var_inter_index_w,flux_aper_w
EsS0s,65800000000.0,-0.043984200000000001,-32768,-0.24139099999999999,-0.0096602900000000002,0,True,6.2750600000000003e-14,nan,nan,5.9845699999999997e-14,False,True,21.100300000000001,0.025184700000000001,40.10004217907759,-0.202904,0.190661,39.06328532907856,CXO J024024.0+390347,0,-0.16508500000000001,6.1290899999999999e-14,-32768,nan
EsS0s,342000000000.0,0.14736099999999999,-32768,-0.084972900000000004,0.153701,0,True,4.83319e-14,nan,nan,4.3681499999999998e-14,False,True,19.727900000000002,0.159832,137.90587131000001,-0.046027400000000003,0.41919000000000001,60.037503639999997,CXO J091137.4+600215,-32768,-0.0084716900000000005,4.5994999999999997e-14,-32768,nan
EsS0s,57700000000.0,-0.042628399999999997,-32768,-0.32600099999999999,0.036343899999999998,0,False,5.1749699999999998e-14,nan,nan,4.13913e-14,False,True,9.0129099999999998,0.115444,156.82661490000001,-0.24237300000000001,0.44153799999999999,28.507440500000005,CXO J102718.3+283026,-32768,-0.157805,4.6596499999999997e-14,-32768,nan
EsS0s,27600000000.0,-0.029364999999999999,-32768,-0.277005,0.033444099999999997,0,True,2.2542400000000001e-14,nan,nan,1.88544e-14,False,True,11.577199999999999,0.097538700000000006,161.9263814,-0.210226,0.420846,13.985916359999999,CXO J104742.3+135909,-32768,-0.14405699999999999,2.06892e-14,-32768,nan
EsS0s,64400000000.0,-0.059000799999999999,-32768,-0.33027600000000001,-0.0076161099999999997,0,True,1.5004300000000001e-14,nan,nan,1.39019e-14,False,True,13.2835,0.045491499999999997,161.95661550852799,-0.27081899999999998,0.19223999999999999,12.581623965724768,CXO J104749.5+123453,3,-0.21190899999999999,1.4450300000000001e-14,-32768,nan
EsS0s,9250000000.0,-0.0249149,-32768,-0.46442,0.028963300000000001,0,False,4.8831800000000003e-14,nan,nan,4.11677e-14,False,True,11.673500000000001,0.0839091,168.86231483,-0.402416,0.41824,18.110386259999999,CXO J111526.9+180637,-32768,-0.33876800000000001,4.49805e-14,-32768,nan
EsS0s,210000000000.0,-0.089588600000000004,-32768,-0.58233900000000005,-0.046827800000000003,0,True,3.4139500000000002e-14,nan,nan,2.8540799999999999e-14,False,True,11.2706,-0.0040290600000000001,169.22771546999999,-0.52131099999999997,0.61134200000000005,18.05143404,CXO J111654.6+180305,-32768,-0.45940500000000001,3.1326099999999999e-14,-32768,nan
EsS0s,82200000000.0,-0.15423000000000001,-32768,-0.36715500000000001,-0.094973199999999994,0,True,2.6129000000000002e-14,nan,nan,2.1373499999999999e-14,False,True,10.058299999999999,-0.0340202,169.24557582,-0.28545300000000001,0.50924199999999997,18.148501540000002,CXO J111658.9+180854,-32768,-0.20413899999999999,2.3763199999999999e-14,-32768,nan
EsS0s,45400000000.0,-0.12507099999999999,-32768,-0.43712899999999999,0.056689900000000001,0,False,2.2094e-14,nan,nan,1.2376500000000001e-14,False,True,3.4974500000000002,0.239172,169.60535048,-0.24356900000000001,0.74765899999999996,58.78631415000001,CXO J111825.2+584710,-32768,-0.044789299999999997,1.6842400000000001e-14,-32768,nan
EsS0s,322000000000.0,0.083849400000000004,-32768,-0.27574799999999999,0.16333600000000001,0,True,4.9630699999999999e-14,nan,nan,3.9382799999999999e-14,False,False,8.4747400000000006,0.24172399999999999,171.18196886000001,-0.187055,0.443471,38.762853409999998,CXO J112443.6+384546,-32768,-0.098297300000000004,4.4481e-14,-32768,nan
EsS0s,62400000000.0,-0.0285954,-32768,-0.75447799999999998,0.0105056,0,True,4.2442599999999999e-14,nan,nan,3.3655999999999999e-14,False,False,14.462,0.049581399999999998,171.61119309520907,-0.70009100000000002,2.16568,57.047842941989899,CXO J112626.6+570252,5,-0.64598999999999995,3.8027200000000002e-14,-32768,nan
EsS0s,77100000000.0,nan,0,nan,nan,-32768,False,nan,1.54913e-11,1.5832999999999998e-11,nan,False,False,91.004999999999995,nan,179.48398334999999,nan,0.40493000000000001,55.453635499999997,CXO J115756.1+552713,-32768,nan,nan,-32768,1.5661300000000002e-11
EsS0s,42100000000.0,0.039191999999999998,-32768,-0.68261000000000005,0.066445299999999999,0,True,2.2290900000000001e-13,nan,nan,2.04738e-13,False,True,18.8841,0.093811000000000005,181.76305209210693,-0.65051499999999995,0.29548000000000002,43.065720240543172,CXO J120703.1+430356,3,-0.61707999999999996,2.1377800000000001e-13,-32768,nan
EsS0s,37200000000.0,-0.26359900000000003,-32768,-0.46039999999999998,-0.142956,0,False,1.2748799999999999e-14,nan,nan,8.1192300000000008e-15,False,False,5.0479799999999999,-0.021204899999999999,184.53437096000002,-0.30668600000000001,0.56302799999999997,28.175392330000001,CXO J121808.2+281031,-32768,-0.148341,1.0443e-14,-32768,nan
EsS0s,410000000000.0,0.11414000000000001,-32768,-0.56909600000000005,0.119759,0,True,6.8418799999999999e-13,nan,nan,6.7084399999999998e-13,False,True,100.51600000000001,0.12532599999999999,184.84677855999999,-0.56264700000000001,0.39744000000000002,5.8249198700000004,CXO J121923.2+054929,-32768,-0.55628599999999995,6.77482e-13,-32768,nan
EsS0s,33300000000.0,-0.31475700000000001,-32768,-0.14879899999999999,-0.19927900000000001,2,False,4.81015e-14,nan,nan,3.4756600000000002e-14,False,True,6.3552799999999996,-0.081176899999999996,184.93848210000002,-0.0152715,0.47591,12.798283359999997,CXO J121945.2+124753,-32768,0.119865,4.1395500000000001e-14,-32768,nan
EsS0s,95700000000.0,0.032646700000000001,-32768,-0.28880099999999997,0.038683500000000003,0,True,6.1245399999999997e-13,nan,nan,6.0673399999999997e-13,False,True,115.348,0.044814600000000003,185.02845625833692,-0.28223500000000001,0.23080600000000001,29.280759878158364,CXO J122006.8+291650,8,-0.275586,6.0958000000000001e-13,-32768,nan
EsS0s,10600000000.0,0.047293300000000003,-32768,-0.114875,0.108556,1,False,1.32121e-14,nan,nan,1.20217e-14,False,True,13.028,0.16875100000000001,185.08686396888405,-0.057489499999999999,0.27757700000000002,29.310942186560798,CXO J122020.8+291839,6,-0.0012291800000000001,1.2613899999999999e-14,-32768,nan
EsS0s,33300000000.0,0.0484015,-32768,-0.219947,0.106129,0,False,3.6524799999999999e-14,nan,nan,3.1449099999999999e-14,False,True,13.2127,0.161855,185.91253909,-0.16215499999999999,0.41711399999999998,7.0539696000000003,CXO J122339.0+070314,-32768,-0.106408,3.3999699999999997e-14,-32768,nan
EsS0s,46300000000.0,0.17794099999999999,-32768,-0.175788,0.32577499999999998,0,False,4.5313100000000002e-14,nan,nan,3.0132900000000002e-14,False,False,4.9083600000000001,0.46733999999999998,185.99111066,-0.054925399999999999,0.54994799999999999,16.693413979999995,CXO J122357.8+164136,-32768,0.064064700000000002,3.7306600000000001e-14,-32768,nan
EsS0s,297000000000.0,-0.079037800000000005,-32768,-0.17339399999999999,-0.03279,0,True,4.2886600000000001e-14,nan,nan,3.8874700000000002e-14,False,True,16.462399999999999,0.013162999999999999,186.11785184351291,-0.123877,0.25764999999999999,7.3176729402946608,CXO J122428.2+071903,8,-0.074682499999999999,4.0870499999999999e-14,-32768,nan
EsS0s,181000000000.0,-0.20942,-32768,-0.374726,-0.070444000000000007,5,True,4.3629399999999999e-15,nan,nan,2.8450600000000001e-15,False,True,4.9381700000000004,0.071103299999999994,186.35045074999999,-0.21907499999999999,0.54882200000000003,18.191487250000002,CXO J122524.1+181129,-32768,-0.063955999999999999,3.6032699999999999e-15,-32768,nan
EsS0s,366000000000.0,-0.077068300000000006,-32768,-0.635494,-0.042943700000000001,0,True,9.36856e-14,nan,nan,7.9667200000000002e-14,False,True,12.251799999999999,-0.0090838299999999993,186.54965523000001,-0.58500399999999997,0.92786999999999997,12.94579601,CXO J122611.9+125644,-32768,-0.53268199999999999,8.6641199999999996e-14,-32768,nan
EsS0s,41100000000.0,0.22461100000000001,-32768,-0.35036800000000001,0.31674200000000002,0,True,6.2617600000000005e-14,nan,nan,4.7753100000000002e-14,False,True,6.2378799999999996,0.40823700000000002,186.91877949727174,-0.25460500000000003,0.44600899999999999,13.078996670063681,CXO J122740.5+130444,5,-0.15746199999999999,5.5222699999999997e-14,-32768,nan
EsS0s,70000000000.0,-0.079471399999999998,-32768,-0.52595700000000001,0.0057727999999999998,0,False,3.1958400000000001e-14,nan,nan,2.4139600000000001e-14,False,False,7.2675299999999998,0.091012700000000002,187.25003704,-0.42688599999999999,0.48000100000000001,13.978372630000003,CXO J122900.0+135842,-32768,-0.32594200000000001,2.80686e-14,-32768,nan
EsS0s,61200000000.0,-0.091349299999999994,-32768,-0.41201599999999999,0.017554500000000001,2,True,1.01227e-14,nan,nan,7.2430899999999999e-15,False,True,6.1243400000000001,0.12723599999999999,187.45364678999999,-0.289634,0.52558300000000002,13.429145619999998,CXO J122948.8+132544,-32768,-0.169317,8.6901199999999993e-15,-32768,nan
EsS0s,66700000000.0,0.0122393,-32768,-0.25059700000000001,0.090452500000000005,0,False,2.06328e-14,nan,nan,1.6859199999999999e-14,False,True,8.7642399999999991,0.16899,187.50915895,-0.169546,0.43855,13.63660439,CXO J123002.2+133811,3,-0.085675799999999996,1.87365e-14,-32768,nan
EsS0s,15500000000.0,-0.239064,-32768,-0.46384999999999998,-0.058343899999999997,2,False,3.4433399999999998e-14,nan,nan,1.9915899999999998e-14,False,False,3.40252,0.12739700000000001,187.74067293000002,-0.247805,0.59679800000000005,12.270833860000002,CXO J123057.7+121615,-32768,-0.0262738,2.7181700000000001e-14,-32768,nan
EsS0s,80400000000.0,0.049989899999999997,-32768,-0.33482200000000001,0.084384600000000004,0,False,1.12889e-13,nan,nan,1.02414e-13,False,False,20.638400000000001,0.11972099999999999,187.85043299,-0.29849999999999999,0.42510999999999999,25.775252210000001,CXO J123124.1+254630,-32768,-0.26252700000000001,1.07625e-13,-32768,nan
EsS0s,13200000000.0,0.053156799999999997,-32768,-0.49874800000000002,0.24093899999999999,0,False,1.7983999999999999e-14,nan,nan,9.1889200000000002e-15,False,False,3.1596299999999999,0.42095900000000003,188.52527323999996,-0.31309300000000001,0.69991400000000004,11.321157960000003,CXO J123406.0+111916,-32768,-0.12570999999999999,1.3226e-14,-32768,nan
EsS0s,16900000000.0,-0.022693399999999999,-32768,-0.50236899999999995,0.078568799999999994,0,False,2.89284e-14,nan,nan,2.0336699999999999e-14,False,False,4.3618800000000002,0.17957500000000001,188.87760115227357,-0.38486199999999998,0.54342500000000005,12.220833388233721,CXO J123530.6+121314,0,-0.26334600000000002,2.4610999999999999e-14,-32768,nan
EsS0s,37100000000.0,-0.031860399999999997,-32768,-0.31941199999999997,0.048549299999999997,0,False,3.7366099999999998e-14,nan,nan,2.9815799999999998e-14,False,True,8.8905100000000008,0.129888,189.11242773999999,-0.23411499999999999,0.46078200000000002,11.439283229999999,CXO J123626.9+112621,-32768,-0.15078,3.3571900000000001e-14,-32768,nan
EsS0s,130000000000.0,0.0113282,-32768,-0.25209399999999998,0.0750532,0,False,4.23333e-14,nan,nan,3.5905599999999999e-14,False,True,12.1455,0.13700100000000001,190.50934828999999,-0.19012899999999999,0.42031800000000002,11.647027060000001,CXO J124202.2+113849,-32768,-0.127632,3.9103299999999998e-14,-32768,nan
EsS0s,23600000000.0,-0.17002800000000001,-32768,-0.43156800000000001,-0.095621700000000004,7,True,2.8568499999999997e-14,nan,nan,1.48363e-14,False,False,8.4419699999999995,-0.0188784,190.69744269089909,-0.35571700000000001,0.60104900000000006,11.442684210814553,CXO J124247.3+112633,5,-0.278584,2.1695599999999999e-14,-32768,nan
EsS0s,25800000000.0,-0.30821799999999999,-32768,-0.41259499999999999,-0.11716699999999999,0,False,2.8703500000000001e-14,nan,nan,1.5168e-14,False,False,3.0702099999999999,0.085681199999999999,191.13326615,-0.17452100000000001,0.755471,11.190532599999999,CXO J124431.9+111125,-32768,0.0688946,2.1366200000000001e-14,-32768,nan
EsS0s,117000000000.0,-0.0079063499999999995,-32768,-0.16206499999999999,0.061680800000000001,2,True,2.30609e-14,nan,nan,2.0667900000000001e-14,False,True,11.007,0.13173399999999999,192.14949138997068,-0.092563999999999994,0.22251099999999999,-5.8007416349268315,CXO J124835.8-054802,0,-0.0231051,2.18704e-14,-32768,nan
EsS0s,9530000000.0,0.62705299999999997,-32768,-0.116325,0.68278499999999998,0,False,1.1649400000000001e-12,nan,nan,9.5256400000000002e-13,False,False,9.8751300000000004,0.73586499999999999,205.53489265000002,-0.075983999999999996,0.46661799999999998,35.654247740000002,CXO J134208.3+353915,-32768,-0.035483399999999998,1.0582199999999999e-12,-32768,nan
EsS0s,272000000000.0,-0.034647299999999999,-32768,-0.87879099999999999,0.029159000000000001,0,True,1.1352299999999999e-13,nan,nan,6.8610499999999996e-14,False,True,4.1830299999999996,0.0974164,208.36112452,-0.78576599999999996,0.62545799999999996,40.283024599999997,CXO J135326.6+401658,-32768,-0.67936799999999997,9.1114599999999995e-14,-32768,nan
EsS0s,68200000000.0,0.028801799999999999,-32768,-0.33298100000000003,0.117502,0,False,2.95564e-14,nan,nan,2.4606500000000001e-14,False,False,7.9961799999999998,0.20596100000000001,210.17516370378803,-0.24407100000000001,0.318409,55.164476401357895,CXO J140042.0+550952,0,-0.15277499999999999,2.7068999999999999e-14,-32768,nan
EsS0s,40900000000.0,-0.30122100000000002,-32768,-0.51189700000000005,-0.120051,5,False,5.7416199999999996e-15,nan,nan,2.4061699999999998e-15,False,False,3.1596299999999999,0.065248299999999995,213.33254629999999,-0.28911999999999999,1.83284,-3.1486630199999999,CXO J141319.8-030855,-32768,-0.056692800000000002,3.9609700000000001e-15,-32768,nan
EsS0s,30700000000.0,-0.067966499999999999,-32768,-0.23997499999999999,0.0024690900000000002,0,False,2.9960499999999998e-14,nan,nan,2.4868800000000001e-14,False,True,10.6838,0.072130100000000003,226.50338245,-0.165074,0.42582199999999998,1.6338039600000001,CXO J150600.8+013801,-32768,-0.092358499999999996,2.7427400000000001e-14,-32768,nan
EsS0s,99800000000.0,0.37785000000000002,-32768,-0.25963900000000001,0.47899000000000003,2,True,2.1289599999999999e-14,nan,nan,1.5784900000000001e-14,False,True,6.3207199999999997,0.57372900000000004,226.62302867,-0.170046,0.529478,55.763189410000003,CXO J150629.5+554547,-32768,-0.083047800000000005,1.85234e-14,-32768,nan
EsS0s,9420000000.0,-0.18071000000000001,-32768,-0.43565999999999999,0.023948000000000001,0,False,2.30941e-14,nan,nan,1.1825999999999999e-14,False,False,3.0304600000000002,0.23100299999999999,345.24972582999999,-0.217969,0.70441399999999998,30.144940750000004,CXO J230059.9+300841,-32768,0.0013612100000000001,1.6954600000000001e-14,-32768,nan
EsS0s,14500000000.0,0.502552,-32768,0.089677000000000007,0.54522099999999996,0,False,3.2327300000000001e-12,nan,nan,2.8827399999999999e-12,False,False,17.346,0.58597100000000002,345.50403262999998,0.11552900000000001,0.41295999999999999,15.96478078,CXO J230200.9+155753,-32768,0.14174200000000001,3.0568499999999998e-12,-32768,nan
NSCs,223000000.0,-0.022693399999999999,-32768,-0.50236899999999995,0.078568799999999994,0,False,2.89284e-14,nan,nan,2.0336699999999999e-14,False,False,4.3618800000000002,0.17957500000000001,188.87760115227357,-0.38486199999999998,0.54342500000000005,12.220833388233721,CXO J123530.6+121314,0,-0.26334600000000002,2.4610999999999999e-14,-32768,nan
NSCs,18800000.0,-0.218468,-32768,-0.23793900000000001,-0.039697400000000001,0,False,4.9194400000000001e-15,nan,nan,2.9258800000000001e-15,False,False,3.9843199999999999,0.13785500000000001,187.37628681000004,-0.049914199999999999,1.4138500000000001,7.9927413999999999,CXO J122930.3+075933,-32768,0.14045299999999999,3.8538400000000003e-15,-32768,nan
NSCs,2180000.0,-0.26985799999999999,-32768,-0.36152699999999999,-0.101839,1,False,2.82709e-15,nan,nan,6.9211000000000002e-16,False,False,3.8650799999999998,0.063128600000000007,186.20187759000001,-0.17179900000000001,2.8420100000000001,18.194944679999999,CXO J122448.4+181141,-32768,0.025099199999999999,1.7602699999999999e-15,-32768,nan
NSCs,10700000.0,-0.18925900000000001,-32768,-0.28311900000000001,-0.084905900000000006,0,False,3.06384e-14,nan,nan,2.26836e-14,False,False,6.8330200000000003,0.019453700000000001,59.364290250000018,-0.16642199999999999,0.45804699999999998,-46.210701700000008,CXO J035727.4-461238,-32768,-0.045501399999999997,2.6680999999999999e-14,-32768,nan
GCs,309000.0,-0.096209900000000001,-32768,0.102287,0.0463697,0,False,4.2393400000000003e-14,nan,nan,2.9596999999999999e-14,False,True,6.2130000000000001,0.183897,78.527988539999996,0.21585499999999999,0.41564000000000001,-40.046211710000001,CXO J051406.7-400246,-32768,0.33031700000000003,3.5963000000000002e-14,-32768,nan
GCs,309000.0,-0.18517,-32768,-0.46862599999999999,-0.14959900000000001,0,False,9.3903600000000004e-14,nan,nan,8.2952499999999994e-14,False,True,17.250800000000002,-0.11423800000000001,78.528412770000003,-0.42172900000000002,0.40788000000000002,-40.046721460000001,CXO J051406.8-400248,-32768,-0.37407400000000002,8.8400500000000005e-14,-32768,nan
GCs,646000.0,0.018271699999999998,-32768,-0.35125499999999998,0.230908,0,False,8.5199000000000003e-15,nan,nan,3.6265499999999997e-15,False,False,3.1198899999999998,0.43554300000000001,225.99431473000001,-0.16161200000000001,0.74282000000000004,-33.068132179999999,CXO J150358.6-330405,-32768,0.028188000000000001,6.0793099999999998e-15,-32768,nan
GCs,275000.0,-0.081559999999999994,-32768,-0.22924,0.0287853,0,False,5.3879200000000002e-15,nan,nan,3.7867200000000001e-15,False,True,6.5010399999999997,0.14049700000000001,244.26003949000003,-0.114777,0.53000400000000003,-22.97608619,CXO J161702.4-225833,-32768,-0.0020760800000000001,4.5833000000000001e-15,-32768,nan
GCs,1050000.0,-0.057135499999999999,-32768,-0.123483,-0.028945599999999998,0,True,1.2085599999999999e-13,nan,nan,1.12444e-13,False,True,27.585699999999999,-0.00124176,264.07214542999998,-0.093606300000000003,0.40583000000000002,-44.735501240000005,CXO J173617.3-444407,-32768,-0.064202599999999999,1.1667099999999999e-13,-32768,nan
GCs,589000.0,0.072504600000000002,-32768,-0.0122016,0.22089200000000001,6,True,1.7799499999999999e-14,nan,nan,1.2909700000000001e-14,False,True,4.8785499999999997,0.365595,267.21945205999998,0.099463399999999993,0.36264000000000002,-20.359454190000001,CXO J174852.6-202133,5,0.211539,1.53423e-14,-32768,nan
GCs,1450000.0,nan,2,nan,nan,-32768,False,nan,2.6822199999999999e-13,3.7432200000000001e-13,nan,False,False,6.0114900000000002,nan,267.55437800999999,nan,0.46000999999999997,-37.051325329999997,CXO J175013.0-370304,-32768,nan,nan,-32768,3.21005e-13
GCs,209000.0,0.151416,-32768,-0.240809,0.25338899999999998,0,False,1.10547e-14,nan,nan,8.3034400000000007e-15,False,True,6.9316800000000001,0.35618300000000003,272.00986906999998,-0.145145,0.44700000000000001,-43.714522789999997,CXO J180802.3-434252,-32768,-0.051809000000000001,9.6721399999999994e-15,-32768,nan
GCs,132000.0,0.12565799999999999,-32768,0.070667099999999997,0.33675100000000002,0,False,2.0846099999999999e-14,nan,nan,1.2188900000000001e-14,False,False,3.7557900000000002,0.52680700000000003,277.73445343999998,0.19509499999999999,0.62370999999999999,-25.49594227,CXO J183056.2-252945,-32768,0.31996799999999997,1.6208699999999999e-14,-32768,nan
GCs,57500.0,-0.178094,0,-0.58555400000000002,-0.104079,0,False,7.8315500000000003e-14,8.3461400000000005e-14,1.37808e-13,5.92031e-14,False,True,7.7001900000000001,-0.027389899999999998,278.94019788000003,-0.48909200000000003,0.36896000000000001,-32.990582400000001,CXO J183545.6-325926,-32768,-0.38906200000000002,6.8711200000000003e-14,-32768,1.09697e-13
GCs,1950000.0,-0.048559999999999999,-32768,-0.30243799999999998,0.052012999999999997,2,False,1.7886199999999999e-14,nan,nan,1.31946e-14,False,False,6.6247499999999997,0.15265300000000001,283.76443692999999,-0.184862,0.45666299999999999,-30.47989901,CXO J185503.4-302847,-32768,-0.068674499999999999,1.5552199999999999e-14,-32768,nan
GCs,1150000.0,nan,0,nan,nan,-32768,False,nan,2.62468e-13,4.45649e-13,nan,False,True,3.7756599999999998,nan,10.08409241,nan,1.23298,40.73301275,CXO J004020.1+404358,-32768,nan,nan,-32768,3.46473e-13
GCs,1150000.0,nan,0,nan,nan,-32768,False,nan,4.2378699999999999e-13,6.5171599999999999e-13,nan,False,True,4.6098600000000003,nan,10.084933530000001,nan,0.92271000000000003,40.732871580000001,CXO J004020.3+404358,-32768,nan,nan,-32768,5.3081800000000001e-13
GCs,1350000.0,0.032823699999999997,-32768,0.16933000000000001,0.22852900000000001,2,False,2.19285e-14,nan,nan,1.5332699999999999e-14,False,False,4.6298199999999996,0.41142499999999999,10.47091985386932,0.27317200000000003,2.7625600000000001,40.78615277151475,CXO J004153.0+404710,6,0.38257999999999998,1.8647200000000001e-14,-32768,nan
GCs,4490000.0,0.288829,0,0.112363,0.304006,0,True,2.16516e-12,5.7455799999999998e-13,5.9213700000000002e-13,2.1296700000000002e-12,False,False,54.933900000000001,0.319135,10.566047360000001,0.123195,0.15926000000000001,41.020660939999999,CXO J004215.8+410114,6,0.13388900000000001,2.1473200000000002e-12,0,5.8330400000000004e-13
GCs,959000.0,0.14449999999999999,6,-0.053331299999999998,0.162242,6,True,7.4184300000000001e-13,1.95108e-13,1.9937200000000001e-13,7.1876500000000002e-13,False,False,43.642899999999997,0.17987300000000001,10.57773838,-0.0358686,0.095180000000000001,41.23385871,CXO J004218.6+411401,6,-0.018409600000000002,7.3024599999999996e-13,5,1.9722900000000001e-13
GCs,1520000.0,0.28471200000000002,1,-0.044003500000000001,0.30644399999999999,0,False,6.1963599999999999e-13,1.4910799999999999e-13,1.5901099999999999e-13,5.8860299999999995e-13,False,True,33.859699999999997,0.32910400000000001,10.756122420000001,-0.023383399999999999,1.1918200000000001,41.50466746,CXO J004301.4+413016,5,-0.0031122300000000001,6.0404199999999996e-13,0,1.5403500000000001e-13
