hard_hm_lolim,var_intra_index_w,hard_ms_lolim,hard_hm,var_intra_index_b,extent_flag,flux_aper_hilim_b,flux_aper_lolim_w,flux_aper_hilim_w,flux_aper_lolim_b,sat_src_flag,conf_flag,significance,hard_hm_hilim,ra,hard_ms,err_ellipse_r0,dec,name,var_inter_index_b,hard_ms_hilim,flux_aper_b,var_inter_index_w,flux_aper_w
0.55008000000000001,-32768,-0.070744600000000005,0.58887199999999995,0,False,2.0721599999999999e-12,nan,nan,1.8370899999999998e-12,False,False,16.4146,0.62676200000000004,40.270045450000005,-0.0425146,0.42836600000000002,-8.2557409400000026,CXO J024104.8-081520,-32768,-0.014543,1.95404e-12,-32768,nan
-0.13897100000000001,-32768,-0.59149099999999999,-0.115164,0,True,8.0476099999999997e-13,nan,nan,7.0841199999999995e-13,False,False,19.897400000000001,-0.090839799999999998,55.049289700000003,-0.55676599999999998,1.73525,-18.580869229999998,CXO J034011.8-183451,-32768,-0.52223799999999998,7.5634500000000005e-13,-32768,nan
-0.062886499999999998,-32768,-0.24013399999999999,0.012712599999999999,0,False,1.71145e-14,nan,nan,1.40367e-14,False,True,9.7283200000000001,0.089401900000000006,74.233262679999996,-0.16112799999999999,0.44146999999999997,-4.8665904400000004,CXO J045655.9-045159,-32768,-0.081473199999999996,1.5567799999999999e-14,-32768,nan
-0.056936399999999998,-32768,-0.68791100000000005,-0.037073200000000001,0,True,5.5194299999999998e-14,nan,nan,5.0751700000000001e-14,False,True,24.454499999999999,-0.0171697,74.234639869999995,-0.66100800000000004,0.41533999999999999,-4.8657737399999998,CXO J045656.3-045156,-32768,-0.63298900000000002,5.29618e-14,-32768,nan
-0.049321400000000001,-32768,-0.56837300000000002,-0.013171,0,True,4.3517599999999997e-14,nan,nan,3.73718e-14,False,False,13.3573,0.0240819,167.49017506999999,-0.51735399999999998,0.46401999999999999,-37.539154740000001,CXO J110957.6-373220,-32768,-0.46660800000000002,4.0429200000000003e-14,-32768,nan
-0.058475399999999997,-32768,-0.43857299999999999,-0.0039936299999999997,0,True,6.0593e-14,nan,nan,5.0437800000000002e-14,False,False,13.332000000000001,0.051068799999999998,195.03394141000001,-0.38210100000000002,0.51349,27.97693048,CXO J130008.1+275836,-32768,-0.32514199999999999,5.5489899999999998e-14,-32768,nan
-0.163165,-32768,-0.62862700000000005,-0.057655600000000001,0,True,1.17501e-14,nan,nan,8.0340100000000006e-15,False,False,4.8189399999999996,0.047953700000000002,350.05742958999997,-0.48994799999999999,0.75827900000000004,8.2105752600000006,CXO J232013.7+081238,-32768,-0.34314299999999998,9.9014099999999993e-15,-32768,nan
-0.123345,-32768,-0.69479599999999997,-0.11389199999999999,0,True,1.9522299999999999e-13,nan,nan,1.85905e-13,False,True,43.323500000000003,-0.104445,350.06054885999998,-0.67958099999999999,0.44151699999999999,8.2062459699999977,CXO J232014.5+081222,-32768,-0.66401500000000002,1.9054100000000001e-13,-32768,nan
-0.101009,-32768,-0.73764300000000005,-0.026261300000000001,0,False,9.4649099999999994e-15,nan,nan,5.9311100000000002e-15,False,True,6.2330899999999998,0.051459600000000001,350.06346819999999,-0.63600500000000004,0.70968500000000001,8.2096611399999979,CXO J232015.2+081234,-32768,-0.529281,7.7057900000000001e-15,-32768,nan
-0.021214400000000001,-32768,-0.33037,0.12817799999999999,2,False,7.9479300000000005e-15,nan,nan,4.4717999999999998e-15,False,False,3.7955299999999998,0.28210099999999999,350.17220083000001,-0.13611599999999999,1.7810299999999999,8.2160431500000026,CXO J232041.3+081257,-32768,0.0583819,6.2085699999999998e-15,-32768,nan
0.0040206900000000004,-32768,-0.66788999999999998,0.0234754,0,True,1.71131e-13,nan,nan,1.56102e-13,False,True,21.9572,0.043125299999999998,350.17711098000001,-0.64120500000000002,0.55083199999999999,8.2169699099999995,CXO J232042.5+081301,-32768,-0.61395299999999997,1.63579e-13,-32768,nan
0.14355399999999999,-32768,-0.344252,0.31112299999999998,0,False,9.78356e-15,nan,nan,5.5326200000000004e-15,False,True,3.6067499999999999,0.48385499999999998,350.17948803000002,-0.15762200000000001,2.1382099999999999,8.22037175,CXO J232043.0+081313,-32768,0.0346828,7.6498599999999992e-15,-32768,nan
0.00147696,-32768,-0.57247099999999995,0.14299899999999999,2,False,8.2765300000000004e-15,nan,nan,5.2264699999999999e-15,False,True,3.9346399999999999,0.28364099999999998,204.15920837000002,-0.40876600000000002,0.48693799999999998,-33.965328569999997,CXO J133638.2-335755,-32768,-0.23832700000000001,6.7532899999999997e-15,-32768,nan
0.084667900000000004,-32768,-0.50319400000000003,0.096178899999999998,0,True,6.7095500000000004e-13,nan,nan,6.4647399999999996e-13,False,True,53.269799999999996,0.107921,204.16264684999996,-0.49028699999999997,0.400003,-33.965819359999998,CXO J133639.0-335756,-32768,-0.477327,6.5865300000000004e-13,-32768,nan
-0.218468,-32768,-0.23793900000000001,-0.039697400000000001,0,False,4.9194400000000001e-15,nan,nan,2.9258800000000001e-15,False,False,3.9843199999999999,0.13785500000000001,187.37628681000004,-0.049914199999999999,1.4138500000000001,7.9927413999999999,CXO J122930.3+075933,-32768,0.14045299999999999,3.8538400000000003e-15,-32768,nan
-0.0165778,-32768,-0.68542999999999998,0.020308,0,False,2.9762599999999998e-13,nan,nan,2.5537e-13,False,False,13.4421,0.058011100000000003,130.90871630999999,-0.63900100000000004,0.64419300000000002,50.205658419999999,CXO J084338.0+501220,-32768,-0.59172499999999995,2.7639199999999999e-13,-32768,nan
-0.069919300000000004,-32768,-0.109384,0.075490000000000002,0,False,9.3021999999999997e-14,nan,nan,6.2869000000000005e-14,False,False,5.3743699999999999,0.218304,130.91533555000001,0.024151800000000001,2.0667499999999999,50.201096410000005,CXO J084339.6+501203,-32768,0.15504699999999999,7.7869700000000004e-14,-32768,nan
-0.26643299999999998,-32768,-0.24351,-0.10778600000000001,0,False,5.8374999999999999e-15,nan,nan,3.7368400000000002e-15,False,False,4.7096400000000003,0.0519576,151.30471388000001,-0.078358200000000003,0.61982099999999996,-7.7135628399999998,CXO J100513.1-074248,-32768,0.088606599999999994,4.78926e-15,-32768,nan
-0.068717600000000004,-32768,-0.19145200000000001,0.15745799999999999,0,False,3.0576900000000002e-15,nan,nan,1.4307400000000001e-15,False,True,3.2728000000000002,0.370174,151.30522647000001,0.0030489599999999999,0.63929100000000005,-7.7194435199999996,CXO J100513.2-074310,-32768,0.19303000000000001,2.24794e-15,-32768,nan
0.105521,-32768,-0.17842,0.20787600000000001,0,False,1.1748500000000001e-14,nan,nan,8.8669499999999995e-15,False,True,7.42692,0.31001200000000001,151.30559987999999,-0.088152900000000006,0.47049999999999997,-7.7200253099999996,CXO J100513.3-074312,-32768,0.00079957699999999999,1.0300499999999999e-14,-32768,nan
0.093277799999999994,-32768,-0.15260699999999999,0.18965199999999999,0,False,1.35806e-14,nan,nan,1.0540099999999999e-14,False,True,8.0381800000000005,0.28506599999999999,151.30742835999999,-0.068786100000000003,0.47274300000000002,-7.7169256300000004,CXO J100513.7-074300,-32768,0.0149161,1.20527e-14,-32768,nan
-0.0096372000000000003,-32768,-0.13244300000000001,0.21558099999999999,1,False,3.1017800000000001e-15,nan,nan,1.55089e-15,False,False,3.34842,0.42765300000000001,151.30747215,0.040266700000000002,0.75364299999999995,-7.7128940199999985,CXO J100513.7-074246,-32768,0.21101300000000001,2.3267299999999998e-15,-32768,nan
-0.12687699999999999,-32768,-0.36114299999999999,0.066291900000000001,2,True,1.05578e-14,nan,nan,5.3829099999999997e-15,False,True,3.5721400000000001,0.253168,151.30751982000001,-0.167186,0.57110799999999995,-7.7191609499999991,CXO J100513.8-074308,-32768,0.030603499999999999,7.9699499999999993e-15,-32768,nan
0.053886000000000003,-32768,-0.29849900000000001,0.13262399999999999,0,True,2.5919300000000001e-14,nan,nan,2.09254e-14,False,True,9.3784100000000006,0.21163699999999999,151.30805136000001,-0.22332399999999999,0.42766999999999999,-7.7186104700000007,CXO J100513.9-074307,-32768,-0.14636099999999999,2.3434899999999999e-14,-32768,nan
0.0276262,-32768,-0.29167100000000001,0.122684,0,True,1.4230899999999999e-14,nan,nan,1.0513599999999999e-14,False,True,6.8444200000000004,0.213778,151.30812415,-0.186671,0.51039100000000004,-7.7178182799999986,CXO J100513.9-074304,-32768,-0.080460000000000004,1.2362900000000001e-14,-32768,nan
-0.44392599999999999,-32768,-0.26427299999999998,-0.25867000000000001,1,True,9.6080600000000002e-15,nan,nan,5.3017499999999998e-15,False,True,3.4324499999999998,-0.067297399999999993,151.30850543,-0.028017899999999998,0.73705200000000004,-7.7190373700000006,CXO J100514.0-074308,-32768,0.21065999999999999,7.46399e-15,-32768,nan
0.082750199999999996,-32768,-0.13505500000000001,0.18762799999999999,2,True,1.55751e-14,nan,nan,1.1911100000000001e-14,False,True,7.4448699999999999,0.29010599999999998,151.30874650000001,-0.043404100000000001,0.47150199999999998,-7.7159273099999997,CXO J100514.1-074257,-32768,0.046624600000000002,1.3752300000000001e-14,-32768,nan
0.11455799999999999,-32768,-0.33693899999999999,0.14847099999999999,0,True,8.4400899999999995e-15,nan,nan,4.8512500000000001e-15,False,True,3.92137,0.179455,151.30934275000001,-0.140653,0.53575700000000004,-7.7157408699999994,CXO J100514.2-074256,-32768,0.038684299999999998,6.64945e-15,-32768,nan
0.0303129,-32768,-0.29416999999999999,0.16761200000000001,2,False,6.8538000000000003e-15,nan,nan,4.43123e-15,False,False,5.0290299999999997,0.30786000000000002,151.30941229999999,-0.15834799999999999,0.58696599999999999,-7.7177258899999996,CXO J100514.2-074303,-32768,-0.023853800000000001,5.64139e-15,-32768,nan
-0.19278899999999999,-32768,-0.16736000000000001,-0.062939099999999998,0,False,8.1185199999999992e-15,nan,nan,5.7648099999999999e-15,False,False,6.0186500000000001,0.0680838,151.31041963999999,-0.036954399999999998,0.52193100000000003,-7.7218866000000004,CXO J100514.5-074318,-32768,0.091720599999999999,6.9357499999999999e-15,-32768,nan
0.106548,-32768,-0.081441299999999994,0.26729199999999997,0,False,8.2357200000000004e-15,nan,nan,5.4766099999999997e-15,False,False,4.8189399999999996,0.41982700000000001,151.31119344000001,0.047125,0.56919399999999998,-7.7204155699999992,CXO J100514.6-074313,-32768,0.17404900000000001,6.8556500000000001e-15,-32768,nan
0.0266459,-32768,-0.11652800000000001,0.243176,0,False,4.0830700000000003e-15,nan,nan,2.23641e-15,False,True,3.3426499999999999,0.45692700000000003,151.31169666,0.055185199999999997,0.73852399999999996,-7.7151303199999992,CXO J100514.8-074254,-32768,0.226215,3.1575999999999999e-15,-32768,nan
-0.113832,-32768,-0.17705699999999999,0.071943599999999996,1,False,7.3598499999999999e-15,nan,nan,4.6068200000000002e-15,False,True,4.1608499999999999,0.25683499999999998,151.31207855,-0.010313299999999999,0.67573499999999997,-7.7144219400000003,CXO J100514.9-074251,-32768,0.15420400000000001,5.9877600000000001e-15,-32768,nan
0.029043900000000001,-32768,-0.26778600000000002,0.18174799999999999,0,False,6.7587399999999999e-15,nan,nan,4.4596099999999999e-15,False,False,4.7894600000000001,0.33041199999999998,151.31310307000001,-0.12927,0.61950099999999997,-7.7146643299999997,CXO J100515.1-074252,-32768,0.0087454100000000003,5.6086699999999997e-15,-32768,nan
-0.14317099999999999,-32768,-0.24488199999999999,-0.0142031,2,False,7.3597700000000001e-15,nan,nan,5.0049299999999999e-15,False,True,5.2343700000000002,0.11556900000000001,189.98994216,-0.086767899999999995,0.49576999999999999,-11.623931320000001,CXO J123957.5-113726,-32768,0.069295499999999996,6.1764300000000001e-15,-32768,nan
-0.0857734,-32768,-0.339009,0.049423799999999997,1,False,4.36832e-15,nan,nan,2.8160100000000002e-15,False,True,4.7195799999999997,0.183284,189.99051656,-0.17389399999999999,0.59294000000000002,-11.62089125,CXO J123957.7-113715,-32768,-0.00092566999999999997,3.5913800000000004e-15,-32768,nan
0.19169900000000001,-32768,-0.048361300000000003,0.29058299999999998,1,False,1.15902e-14,nan,nan,9.1759199999999994e-15,False,False,7.0165699999999998,0.39316499999999999,189.99145777000001,0.038207600000000001,0.38292999999999999,-11.626373790000001,CXO J123957.9-113734,0,0.12656800000000001,1.0377e-14,-32768,nan
-0.225854,-32768,-0.46942699999999998,-0.0750392,0,False,3.1284000000000001e-15,nan,nan,1.76912e-15,False,True,3.66194,0.077644099999999994,189.99243007000001,-0.26359900000000003,0.65517999999999998,-11.62100459,CXO J123958.1-113715,-32768,-0.0450155,2.4498599999999999e-15,-32768,nan
0.141734,-32768,-0.14855199999999999,0.212371,1,False,1.6431900000000001e-14,nan,nan,1.36423e-14,False,True,9.3730499999999992,0.28318300000000002,189.99308922,-0.076012300000000005,0.36015000000000003,-11.62172273,CXO J123958.3-113718,0,-0.0029052599999999998,1.5030100000000001e-14,-32768,nan
0.067587099999999997,-32768,-0.21492800000000001,0.12943399999999999,0,False,9.2585899999999996e-15,nan,nan,7.0753400000000003e-15,False,True,6.1557199999999996,0.225434,189.99358171,-0.102934,0.43789,-11.62263186,CXO J123958.4-113720,0,0.0095971500000000005,8.1614800000000002e-15,-32768,nan
0.021993100000000002,-32768,-0.33733299999999999,0.147816,1,False,4.3025e-15,nan,nan,2.8263000000000002e-15,False,True,5.0635500000000002,0.27382499999999999,189.99415225999999,-0.19157299999999999,0.60570000000000002,-11.617080919999999,CXO J123958.6-113701,-32768,-0.045496700000000001,3.5670800000000004e-15,-32768,nan
0.029997800000000002,-32768,-0.26467099999999999,0.14452699999999999,2,False,1.04197e-14,nan,nan,7.5534400000000007e-15,False,True,4.3105200000000004,0.25642399999999999,189.99439491000001,-0.14217099999999999,0.39015,-11.62444919,CXO J123958.6-113727,3,-0.016120499999999999,8.9793699999999998e-15,-32768,nan
0.15335799999999999,-32768,-0.136328,0.29950399999999999,0,False,6.4016800000000003e-15,nan,nan,4.2805399999999999e-15,False,False,4.8493300000000001,0.44494600000000001,189.99453119,0.017141300000000002,0.54698999999999998,-11.62632925,CXO J123958.6-113734,-32768,0.16856599999999999,5.3357800000000001e-15,-32768,nan
0.20307700000000001,-32768,-0.17875199999999999,0.28850599999999998,0,False,1.4877999999999999e-14,nan,nan,1.17974e-14,False,True,7.5417399999999999,0.37471500000000002,189.99484090999999,-0.086283299999999993,0.34051999999999999,-11.62366742,CXO J123958.7-113725,5,0.0063820200000000004,1.3329900000000001e-14,-32768,nan
0.090011300000000002,-32768,-0.448436,0.28580299999999997,0,False,4.4362900000000001e-15,nan,nan,2.2824400000000001e-15,False,False,3.1067800000000001,0.47503499999999999,189.99487206000001,-0.26755000000000001,0.83362199999999997,-11.616751950000001,CXO J123958.7-113700,-32768,-0.085789400000000002,3.2658300000000001e-15,-32768,nan
0.115595,-32768,-0.43883499999999998,0.243285,0,False,6.8563699999999998e-15,nan,nan,4.6547400000000004e-15,False,True,4.7295999999999996,0.36895,189.99537538000001,-0.29504000000000002,0.56325999999999998,-11.624691589999999,CXO J123958.8-113728,-32768,-0.145286,5.7500300000000001e-15,-32768,nan
0.037644200000000003,-32768,-0.44281100000000001,0.121422,0,False,5.2549000000000003e-15,nan,nan,3.6143100000000002e-15,False,True,5.5378100000000003,0.20352999999999999,189.99550027999999,-0.30896699999999999,0.54120999999999997,-11.621169289999999,CXO J123958.9-113716,-32768,-0.17347000000000001,4.4304800000000002e-15,-32768,nan
0.064567100000000002,-32768,-0.42667300000000002,0.23664299999999999,0,False,9.1611300000000006e-15,nan,nan,5.4329800000000002e-15,False,True,3.6762999999999999,0.40849099999999999,189.99594144,-0.26081900000000002,0.62847900000000001,-11.62321685,CXO J123959.0-113723,-32768,-0.089804099999999998,7.2932599999999997e-15,-32768,nan
-0.120771,-32768,-0.254278,-0.074043800000000007,0,False,2.58441e-14,nan,nan,2.26707e-14,False,True,13.832000000000001,-0.028691600000000001,189.99611014000001,-0.192107,0.31669999999999998,-11.62219601,CXO J123959.0-113719,0,-0.12831999999999999,2.4249400000000002e-14,-32768,nan
-0.094732499999999997,-32768,-0.43756899999999999,0.0579087,0,False,4.7810599999999996e-15,nan,nan,2.8393600000000001e-15,False,True,4.0411099999999998,0.20930299999999999,189.99683221000001,-0.253299,0.58830000000000005,-11.62478728,CXO J123959.2-113729,-32768,-0.063323000000000004,3.8088600000000001e-15,-32768,nan
-0.063745700000000002,-32768,-0.240174,0.083556099999999994,0,False,1.2057599999999999e-14,nan,nan,7.8627399999999996e-15,False,True,4.6896800000000001,0.22778399999999999,189.99689470999999,-0.070664599999999994,0.48046,-11.6241732,CXO J123959.2-113727,-32768,0.10592600000000001,9.9681299999999997e-15,-32768,nan
0.10494199999999999,-32768,-0.045029199999999998,0.150843,1,False,5.3557400000000002e-14,nan,nan,4.8290899999999997e-14,False,True,17.149799999999999,0.19516700000000001,189.99757523,0.0011403699999999999,0.31059999999999999,-11.624264399999999,CXO J123959.4-113727,5,0.047832100000000002,5.0910900000000003e-14,-32768,nan
0.14443900000000001,-32768,-0.00098911899999999989,0.15206800000000001,0,True,1.58286e-12,nan,nan,1.5556800000000001e-12,False,True,101.715,0.15984100000000001,189.99761308999999,0.00682651,0.28409000000000001,-11.62311381,CXO J123959.4-113722,7,0.014641599999999999,1.5692e-12,-32768,nan
0.0069832699999999998,-32768,-0.30332500000000001,0.062631300000000001,0,False,1.8865800000000001e-14,nan,nan,1.6132999999999999e-14,False,False,10.5586,0.1207,189.99800793,-0.227881,0.34533999999999998,-11.61730942,CXO J123959.5-113702,5,-0.15179300000000001,1.7492500000000001e-14,-32768,nan
-0.085205000000000003,-32768,-0.81577999999999995,-0.029149700000000001,1,False,5.9345599999999999e-15,nan,nan,3.9975399999999999e-15,False,False,4.8992199999999997,0.027277599999999999,189.99891622000001,-0.72742899999999999,0.38923000000000002,-11.621293100000001,CXO J123959.7-113716,6,-0.62409700000000001,4.9611799999999999e-15,-32768,nan
0.014449399999999999,-32768,-0.28952299999999997,0.13500799999999999,0,False,6.9790399999999999e-15,nan,nan,4.5803699999999999e-15,False,True,4.9391400000000001,0.25991399999999998,189.99897892000001,-0.13036800000000001,0.56727000000000005,-11.62341226,CXO J123959.7-113724,-32768,0.031796900000000003,5.7787900000000002e-15,-32768,nan
-0.22839599999999999,-32768,-0.20217099999999999,-0.044218399999999998,1,False,6.6740300000000001e-15,nan,nan,4.0698499999999997e-15,False,False,4.0637999999999996,0.136459,189.99911360999999,-0.018431400000000001,0.70159899999999997,-11.616772310000002,CXO J123959.7-113700,-32768,0.16098899999999999,5.3683099999999999e-15,-32768,nan
-0.140375,-32768,-0.49635299999999999,-0.0555364,1,False,7.01368e-15,nan,nan,4.9231600000000001e-15,False,True,6.5174599999999998,0.0291615,189.99939483,-0.384355,0.46919,-11.622751859999999,CXO J123959.8-113721,-32768,-0.26745999999999998,5.9631700000000002e-15,-32768,nan
-0.102353,-32768,-0.0523022,0.111166,1,False,2.03621e-15,nan,nan,1.0357e-15,False,False,3.55707,0.31690000000000002,189.99968193000001,0.146256,0.74599000000000004,-11.62799399,CXO J123959.9-113740,-32768,0.33415499999999998,1.5381699999999999e-15,-32768,nan
0.059245800000000001,-32768,-0.116578,0.18363499999999999,0,False,8.3716900000000002e-15,nan,nan,5.9894099999999996e-15,False,True,5.9270800000000001,0.30727100000000002,189.99996479000001,0.0162373,0.52017999999999998,-11.62434758,CXO J123959.9-113727,-32768,0.15365799999999999,7.1745600000000004e-15,-32768,nan
0.086988300000000005,-32768,-0.191612,0.148034,7,False,2.9882000000000001e-14,nan,nan,2.60847e-14,False,False,11.9064,0.206314,190.00019409999999,-0.12603700000000001,0.32728000000000002,-11.61918275,CXO J124000.0-113708,5,-0.060625999999999999,2.79738e-14,-32768,nan
0.00023657499999999999,-32768,-0.20751700000000001,0.070394100000000001,0,True,1.8204500000000001e-14,nan,nan,1.51316e-14,False,True,9.3375800000000009,0.140574,190.0006683,-0.129635,0.33685999999999999,-11.6230484,CXO J124000.1-113722,0,-0.048822499999999998,1.6660399999999999e-14,-32768,nan
0.16717000000000001,-32768,-0.19267200000000001,0.21258199999999999,0,True,7.8694399999999994e-14,nan,nan,6.9357300000000001e-14,False,True,15.698600000000001,0.25815199999999999,190.00138326999999,-0.14405299999999999,0.42129,-11.623297429999999,CXO J124000.3-113723,-32768,-0.095613699999999996,7.4002399999999997e-14,-32768,nan
0.104977,-32768,-0.53818100000000002,0.23952399999999999,0,False,8.7074400000000001e-15,nan,nan,5.8285499999999996e-15,False,True,4.1333599999999997,0.37347200000000003,190.00182677999999,-0.38746799999999998,0.57452000000000003,-11.62176268,CXO J124000.4-113718,-32768,-0.22494900000000001,7.2607599999999993e-15,-32768,nan
-0.243004,-32768,-0.37947599999999998,-0.11884699999999999,0,False,2.9515899999999999e-15,nan,nan,1.7625899999999999e-15,False,True,4.8692900000000003,0.00527985,190.00219619999999,-0.217918,0.59623999999999999,-11.62341558,CXO J124000.5-113724,-32768,-0.049939400000000002,2.3573499999999999e-15,-32768,nan
-0.119107,-32768,0.21523100000000001,0.069146299999999994,0,False,4.4329600000000002e-15,nan,nan,2.8172799999999999e-15,False,False,4.5699500000000004,0.257247,190.00230556,0.34859699999999999,0.62736999999999998,-11.62813437,CXO J124000.5-113741,-32768,0.47477200000000003,3.6218800000000004e-15,-32768,nan
-0.16955200000000001,-32768,-0.48421199999999998,-0.026057799999999999,0,False,3.1321799999999999e-15,nan,nan,1.7346399999999999e-15,False,True,3.95451,0.121491,190.00273358000001,-0.30772899999999997,0.71375999999999995,-11.624155829999999,CXO J124000.6-113726,-32768,-0.119436,2.4357900000000001e-15,-32768,nan
-0.432251,-32768,-0.32517400000000002,-0.24013000000000001,1,False,2.4726199999999999e-15,nan,nan,9.8144100000000005e-16,False,False,3.0333299999999999,-0.038512600000000001,190.00274376000002,-0.074770900000000001,0.77161100000000005,-11.620204749999999,CXO J124000.6-113712,-32768,0.18273900000000001,1.7251899999999999e-15,-32768,nan
-0.0317227,-32768,-0.091012499999999996,0.053954799999999997,2,False,1.6419300000000001e-14,nan,nan,1.36131e-14,False,True,8.7490500000000004,0.14032500000000001,190.00287438000001,0.00284783,0.37334000000000001,-11.618015440000001,CXO J124000.6-113704,3,0.094923499999999994,1.5009199999999999e-14,-32768,nan
-0.045292399999999997,-32768,-0.092384599999999997,0.059532799999999997,0,False,9.1242200000000006e-15,nan,nan,6.9809800000000001e-15,False,True,6.4571899999999998,0.16173699999999999,190.00397584000001,0.0192535,0.43408999999999998,-11.61911218,CXO J124000.9-113708,0,0.13322600000000001,8.0472100000000001e-15,-32768,nan
